date,hour,day_of_week,price_euros_mwh
2020-09-30,15,2,53.98
2020-09-30,16,2,60.14
2020-09-30,17,2,72.43
2020-09-30,18,2,55.34
2020-09-30,19,2,50.02
2020-09-30,20,2,44.11
2020-09-30,21,2,37.53
2020-09-30,22,2,38.70
2020-09-30,23,2,34.07
2020-10-01,0,3,31.18
2020-10-01,1,3,29.75
2020-10-01,2,3,30.82
2020-10-01,3,3,34.04
2020-10-01,4,3,43.53
2020-10-01,5,3,52.35
2020-10-01,6,3,55.05
2020-10-01,7,3,54.00
2020-10-01,8,3,53.18
2020-10-01,9,3,50.00
2020-10-01,10,3,45.65
2020-10-01,11,3,44.36
2020-10-01,12,3,41.93
2020-10-01,13,3,38.33
2020-10-01,14,3,40.46
2020-10-01,15,3,49.55
2020-10-01,16,3,52.59
2020-10-01,17,3,58.29
2020-10-01,18,3,53.45
2020-10-01,19,3,46.08
2020-10-01,20,3,42.97
2020-10-01,21,3,37.78
2020-10-01,22,3,32.09
2020-10-01,23,3,32.90
2020-10-02,0,4,32.88
2020-10-02,1,4,24.94
2020-10-02,2,4,20.63
2020-10-02,3,4,16.93
2020-10-02,4,4,29.80
2020-10-02,5,4,48.38
2020-10-02,6,4,53.09
2020-10-02,7,4,51.87
2020-10-02,8,4,49.21
2020-10-02,9,4,48.69
2020-10-02,10,4,44.20
2020-10-02,11,4,41.38
2020-10-02,12,4,38.52
2020-10-02,13,4,36.78
2020-10-02,14,4,36.06
2020-10-02,15,4,38.87
2020-10-02,16,4,42.46
2020-10-02,17,4,52.00
2020-10-02,18,4,43.30
2020-10-02,19,4,36.78
2020-10-02,20,4,35.99
2020-10-02,21,4,36.22
2020-10-02,22,4,34.01
2020-10-02,23,4,27.60
2020-10-03,0,5,25.50
2020-10-03,1,5,13.39
2020-10-03,2,5,11.35
2020-10-03,3,5,19.05
2020-10-03,4,5,23.64
2020-10-03,5,5,29.12
2020-10-03,6,5,33.77
2020-10-03,7,5,38.68
2020-10-03,8,5,39.72
2020-10-03,9,5,37.41
2020-10-03,10,5,32.65
2020-10-03,11,5,24.80
2020-10-03,12,5,18.63
2020-10-03,13,5,20.84
2020-10-03,14,5,28.49
2020-10-03,15,5,33.27
2020-10-03,16,5,39.64
2020-10-03,17,5,48.92
2020-10-03,18,5,39.72
2020-10-03,19,5,34.33
2020-10-03,20,5,33.27
2020-10-03,21,5,31.25
2020-10-03,22,5,27.00
2020-10-03,23,5,17.75
2020-10-04,0,6,14.44
2020-10-04,1,6,7.58
2020-10-04,2,6,5.32
2020-10-04,3,6,5.81
2020-10-04,4,6,6.78
2020-10-04,5,6,10.00
2020-10-04,6,6,10.85
2020-10-04,7,6,13.57
2020-10-04,8,6,15.44
2020-10-04,9,6,11.75
2020-10-04,10,6,9.97
2020-10-04,11,6,8.00
2020-10-04,12,6,4.90
2020-10-04,13,6,2.50
2020-10-04,14,6,5.71
2020-10-04,15,6,29.00
2020-10-04,16,6,38.50
2020-10-04,17,6,46.61
2020-10-04,18,6,41.23
2020-10-04,19,6,32.99
2020-10-04,20,6,31.25
2020-10-04,21,6,28.06
2020-10-04,22,6,19.81
2020-10-04,23,6,11.88
2020-10-05,0,0,6.00
2020-10-05,1,0,6.23
2020-10-05,2,0,7.82
2020-10-05,3,0,20.00
2020-10-05,4,0,35.07
2020-10-05,5,0,44.41
2020-10-05,6,0,47.02
2020-10-05,7,0,46.49
2020-10-05,8,0,43.10
2020-10-05,9,0,39.51
2020-10-05,10,0,38.06
2020-10-05,11,0,36.32
2020-10-05,12,0,33.33
2020-10-05,13,0,33.23
2020-10-05,14,0,34.07
2020-10-05,15,0,41.44
2020-10-05,16,0,49.07
2020-10-05,17,0,55.27
2020-10-05,18,0,53.29
2020-10-05,19,0,39.49
2020-10-05,20,0,35.33
2020-10-05,21,0,33.40
2020-10-05,22,0,28.97
2020-10-05,23,0,26.17
2020-10-06,0,1,19.01
2020-10-06,1,1,10.74
2020-10-06,2,1,14.90
2020-10-06,3,1,26.64
2020-10-06,4,1,33.10
2020-10-06,5,1,44.08
2020-10-06,6,1,46.75
2020-10-06,7,1,46.28
2020-10-06,8,1,45.20
2020-10-06,9,1,41.96
2020-10-06,10,1,39.29
2020-10-06,11,1,36.08
2020-10-06,12,1,34.88
2020-10-06,13,1,34.91
2020-10-06,14,1,36.37
2020-10-06,15,1,41.07
2020-10-06,16,1,44.92
2020-10-06,17,1,49.35
2020-10-06,18,1,43.27
2020-10-06,19,1,36.26
2020-10-06,20,1,36.03
2020-10-06,21,1,31.65
2020-10-06,22,1,30.28
2020-10-06,23,1,26.79
2020-10-07,0,2,25.63
2020-10-07,1,2,18.58
2020-10-07,2,2,19.01
2020-10-07,3,2,28.52
2020-10-07,4,2,37.32
2020-10-07,5,2,47.06
2020-10-07,6,2,51.54
2020-10-07,7,2,49.52
2020-10-07,8,2,46.75
2020-10-07,9,2,44.85
2020-10-07,10,2,41.35
2020-10-07,11,2,38.40
2020-10-07,12,2,34.92
2020-10-07,13,2,34.07
2020-10-07,14,2,35.37
2020-10-07,15,2,40.03
2020-10-07,16,2,46.01
2020-10-07,17,2,52.97
2020-10-07,18,2,52.17
2020-10-07,19,2,43.19
2020-10-07,20,2,38.99
2020-10-07,21,2,36.69
2020-10-07,22,2,36.40
2020-10-07,23,2,31.69
2020-10-08,0,3,28.88
2020-10-08,1,3,24.11
2020-10-08,2,3,22.02
2020-10-08,3,3,26.80
2020-10-08,4,3,37.72
2020-10-08,5,3,47.98
2020-10-08,6,3,50.75
2020-10-08,7,3,46.94
2020-10-08,8,3,39.53
2020-10-08,9,3,36.88
2020-10-08,10,3,32.89
2020-10-08,11,3,30.80
2020-10-08,12,3,31.99
2020-10-08,13,3,32.79
2020-10-08,14,3,32.87
2020-10-08,15,3,35.16
2020-10-08,16,3,43.33
2020-10-08,17,3,51.85
2020-10-08,18,3,52.39
2020-10-08,19,3,42.48
2020-10-08,20,3,40.22
2020-10-08,21,3,36.84
2020-10-08,22,3,36.35
2020-10-08,23,3,33.69
2020-10-09,0,4,30.97
2020-10-09,1,4,29.54
2020-10-09,2,4,29.70
2020-10-09,3,4,32.52
2020-10-09,4,4,44.07
2020-10-09,5,4,52.61
2020-10-09,6,4,62.44
2020-10-09,7,4,58.03
2020-10-09,8,4,51.10
2020-10-09,9,4,47.90
2020-10-09,10,4,45.32
2020-10-09,11,4,43.77
2020-10-09,12,4,41.64
2020-10-09,13,4,38.64
2020-10-09,14,4,40.00
2020-10-09,15,4,43.63
2020-10-09,16,4,45.92
2020-10-09,17,4,51.29
2020-10-09,18,4,46.25
2020-10-09,19,4,37.76
2020-10-09,20,4,37.30
2020-10-09,21,4,33.54
2020-10-09,22,4,37.12
2020-10-09,23,4,32.28
2020-10-10,0,5,31.66
2020-10-10,1,5,29.20
2020-10-10,2,5,28.37
2020-10-10,3,5,27.75
2020-10-10,4,5,28.37
2020-10-10,5,5,31.66
2020-10-10,6,5,36.35
2020-10-10,7,5,38.33
2020-10-10,8,5,35.87
2020-10-10,9,5,31.52
2020-10-10,10,5,32.58
2020-10-10,11,5,29.49
2020-10-10,12,5,28.24
2020-10-10,13,5,27.94
2020-10-10,14,5,29.29
2020-10-10,15,5,33.04
2020-10-10,16,5,39.91
2020-10-10,17,5,47.10
2020-10-10,18,5,43.06
2020-10-10,19,5,37.38
2020-10-10,20,5,34.85
2020-10-10,21,5,33.19
2020-10-10,22,5,32.08
2020-10-10,23,5,28.30
2020-10-11,0,6,27.74
2020-10-11,1,6,25.75
2020-10-11,2,6,25.49
2020-10-11,3,6,26.09
2020-10-11,4,6,27.43
2020-10-11,5,6,30.27
2020-10-11,6,6,31.16
2020-10-11,7,6,34.00
2020-10-11,8,6,32.74
2020-10-11,9,6,33.67
2020-10-11,10,6,33.41
2020-10-11,11,6,30.00
2020-10-11,12,6,27.77
2020-10-11,13,6,28.02
2020-10-11,14,6,29.58
2020-10-11,15,6,32.75
2020-10-11,16,6,42.95
2020-10-11,17,6,49.08
2020-10-11,18,6,44.91
2020-10-11,19,6,41.44
2020-10-11,20,6,38.00
2020-10-11,21,6,33.63
2020-10-11,22,6,31.47
2020-10-11,23,6,29.00
2020-10-12,0,0,29.60
2020-10-12,1,0,28.91
2020-10-12,2,0,28.72
2020-10-12,3,0,29.55
2020-10-12,4,0,44.70
2020-10-12,5,0,54.28
2020-10-12,6,0,61.44
2020-10-12,7,0,63.60
2020-10-12,8,0,57.08
2020-10-12,9,0,53.15
2020-10-12,10,0,49.15
2020-10-12,11,0,46.90
2020-10-12,12,0,46.13
2020-10-12,13,0,46.61
2020-10-12,14,0,46.11
2020-10-12,15,0,54.00
2020-10-12,16,0,65.31
2020-10-12,17,0,78.68
2020-10-12,18,0,56.46
2020-10-12,19,0,48.22
2020-10-12,20,0,45.05
2020-10-12,21,0,38.42
2020-10-12,22,0,39.10
2020-10-12,23,0,33.01
2020-10-13,0,1,33.07
2020-10-13,1,1,31.58
2020-10-13,2,1,32.90
2020-10-13,3,1,36.17
2020-10-13,4,1,46.95
2020-10-13,5,1,57.80
2020-10-13,6,1,70.00
2020-10-13,7,1,63.95
2020-10-13,8,1,54.71
2020-10-13,9,1,51.34
2020-10-13,10,1,46.62
2020-10-13,11,1,43.65
2020-10-13,12,1,42.64
2020-10-13,13,1,43.20
2020-10-13,14,1,45.60
2020-10-13,15,1,50.70
2020-10-13,16,1,55.92
2020-10-13,17,1,65.44
2020-10-13,18,1,53.69
2020-10-13,19,1,46.14
2020-10-13,20,1,42.88
2020-10-13,21,1,39.76
2020-10-13,22,1,36.10
2020-10-13,23,1,32.11
2020-10-14,0,2,34.70
2020-10-14,1,2,31.73
2020-10-14,2,2,31.16
2020-10-14,3,2,33.35
2020-10-14,4,2,38.69
2020-10-14,5,2,49.86
2020-10-14,6,2,58.56
2020-10-14,7,2,62.62
2020-10-14,8,2,56.12
2020-10-14,9,2,53.67
2020-10-14,10,2,48.00
2020-10-14,11,2,45.19
2020-10-14,12,2,38.41
2020-10-14,13,2,38.29
2020-10-14,14,2,34.94
2020-10-14,15,2,38.97
2020-10-14,16,2,45.58
2020-10-14,17,2,61.92
2020-10-14,18,2,48.50
2020-10-14,19,2,42.09
2020-10-14,20,2,38.29
2020-10-14,21,2,40.37
2020-10-14,22,2,37.08
2020-10-14,23,2,33.40
2020-10-15,0,3,31.72
2020-10-15,1,3,29.78
2020-10-15,2,3,30.00
2020-10-15,3,3,32.30
2020-10-15,4,3,40.00
2020-10-15,5,3,48.26
2020-10-15,6,3,50.76
2020-10-15,7,3,55.15
2020-10-15,8,3,52.04
2020-10-15,9,3,50.53
2020-10-15,10,3,48.54
2020-10-15,11,3,46.02
2020-10-15,12,3,45.74
2020-10-15,13,3,45.23
2020-10-15,14,3,44.73
2020-10-15,15,3,46.08
2020-10-15,16,3,51.99
2020-10-15,17,3,60.73
2020-10-15,18,3,50.00
2020-10-15,19,3,46.00
2020-10-15,20,3,41.40
2020-10-15,21,3,39.15
2020-10-15,22,3,37.38
2020-10-15,23,3,35.30
2020-10-16,0,4,34.07
2020-10-16,1,4,33.02
2020-10-16,2,4,34.13
2020-10-16,3,4,36.10
2020-10-16,4,4,44.91
2020-10-16,5,4,54.80
2020-10-16,6,4,67.85
2020-10-16,7,4,62.34
2020-10-16,8,4,56.59
2020-10-16,9,4,52.90
2020-10-16,10,4,50.00
2020-10-16,11,4,47.33
2020-10-16,12,4,45.23
2020-10-16,13,4,45.08
2020-10-16,14,4,47.56
2020-10-16,15,4,49.90
2020-10-16,16,4,54.28
2020-10-16,17,4,65.00
2020-10-16,18,4,54.08
2020-10-16,19,4,50.00
2020-10-16,20,4,45.39
2020-10-16,21,4,44.05
2020-10-16,22,4,45.00
2020-10-16,23,4,40.73
2020-10-17,0,5,38.20
2020-10-17,1,5,36.26
2020-10-17,2,5,35.59
2020-10-17,3,5,36.91
2020-10-17,4,5,37.35
2020-10-17,5,5,43.25
2020-10-17,6,5,46.22
2020-10-17,7,5,48.08
2020-10-17,8,5,45.92
2020-10-17,9,5,43.53
2020-10-17,10,5,42.00
2020-10-17,11,5,38.80
2020-10-17,12,5,36.10
2020-10-17,13,5,36.10
2020-10-17,14,5,37.68
2020-10-17,15,5,43.50
2020-10-17,16,5,48.25
2020-10-17,17,5,50.46
2020-10-17,18,5,48.45
2020-10-17,19,5,42.71
2020-10-17,20,5,42.68
2020-10-17,21,5,42.39
2020-10-17,22,5,42.30
2020-10-17,23,5,37.33
2020-10-18,0,6,36.93
2020-10-18,1,6,35.73
2020-10-18,2,6,32.53
2020-10-18,3,6,34.60
2020-10-18,4,6,38.50
2020-10-18,5,6,39.36
2020-10-18,6,6,38.99
2020-10-18,7,6,40.28
2020-10-18,8,6,40.00
2020-10-18,9,6,38.55
2020-10-18,10,6,39.68
2020-10-18,11,6,36.10
2020-10-18,12,6,32.69
2020-10-18,13,6,31.50
2020-10-18,14,6,32.50
2020-10-18,15,6,39.05
2020-10-18,16,6,46.56
2020-10-18,17,6,49.58
2020-10-18,18,6,49.60
2020-10-18,19,6,44.07
2020-10-18,20,6,43.17
2020-10-18,21,6,40.40
2020-10-18,22,6,37.78
2020-10-18,23,6,34.73
2020-10-19,0,0,34.02
2020-10-19,1,0,33.58
2020-10-19,2,0,33.64
2020-10-19,3,0,35.01
2020-10-19,4,0,48.92
2020-10-19,5,0,61.04
2020-10-19,6,0,70.30
2020-10-19,7,0,63.42
2020-10-19,8,0,52.74
2020-10-19,9,0,49.60
2020-10-19,10,0,45.57
2020-10-19,11,0,43.49
2020-10-19,12,0,39.30
2020-10-19,13,0,39.98
2020-10-19,14,0,42.05
2020-10-19,15,0,49.76
2020-10-19,16,0,52.45
2020-10-19,17,0,54.61
2020-10-19,18,0,43.33
2020-10-19,19,0,38.17
2020-10-19,20,0,36.19
2020-10-19,21,0,31.40
2020-10-19,22,0,32.02
2020-10-19,23,0,29.04
2020-10-20,0,1,26.97
2020-10-20,1,1,24.80
2020-10-20,2,1,26.40
2020-10-20,3,1,29.31
2020-10-20,4,1,34.83
2020-10-20,5,1,47.89
2020-10-20,6,1,49.01
2020-10-20,7,1,47.88
2020-10-20,8,1,44.70
2020-10-20,9,1,47.02
2020-10-20,10,1,44.50
2020-10-20,11,1,42.39
2020-10-20,12,1,36.21
2020-10-20,13,1,36.32
2020-10-20,14,1,40.80
2020-10-20,15,1,44.93
2020-10-20,16,1,47.40
2020-10-20,17,1,49.02
2020-10-20,18,1,44.83
2020-10-20,19,1,40.51
2020-10-20,20,1,38.04
2020-10-20,21,1,37.68
2020-10-20,22,1,31.48
2020-10-20,23,1,30.12
2020-10-21,0,2,29.74
2020-10-21,1,2,26.90
2020-10-21,2,2,27.57
2020-10-21,3,2,29.92
2020-10-21,4,2,39.19
2020-10-21,5,2,50.10
2020-10-21,6,2,52.95
2020-10-21,7,2,50.78
2020-10-21,8,2,44.05
2020-10-21,9,2,41.97
2020-10-21,10,2,36.01
2020-10-21,11,2,32.45
2020-10-21,12,2,30.13
2020-10-21,13,2,30.46
2020-10-21,14,2,33.55
2020-10-21,15,2,39.20
2020-10-21,16,2,45.59
2020-10-21,17,2,54.14
2020-10-21,18,2,49.32
2020-10-21,19,2,43.12
2020-10-21,20,2,44.22
2020-10-21,21,2,42.88
2020-10-21,22,2,36.84
2020-10-21,23,2,30.49
2020-10-22,0,3,28.50
2020-10-22,1,3,25.12
2020-10-22,2,3,23.83
2020-10-22,3,3,29.48
2020-10-22,4,3,40.11
2020-10-22,5,3,47.13
2020-10-22,6,3,49.53
2020-10-22,7,3,54.42
2020-10-22,8,3,52.43
2020-10-22,9,3,50.44
2020-10-22,10,3,49.08
2020-10-22,11,3,47.50
2020-10-22,12,3,46.58
2020-10-22,13,3,45.95
2020-10-22,14,3,46.11
2020-10-22,15,3,48.49
2020-10-22,16,3,51.80
2020-10-22,17,3,56.63
2020-10-22,18,3,53.56
2020-10-22,19,3,49.04
2020-10-22,20,3,47.20
2020-10-22,21,3,46.30
2020-10-22,22,3,41.63
2020-10-22,23,3,38.82
2020-10-23,0,4,35.00
2020-10-23,1,4,34.35
2020-10-23,2,4,34.36
2020-10-23,3,4,37.23
2020-10-23,4,4,44.86
2020-10-23,5,4,53.19
2020-10-23,6,4,54.05
2020-10-23,7,4,59.90
2020-10-23,8,4,57.00
2020-10-23,9,4,54.26
2020-10-23,10,4,53.34
2020-10-23,11,4,51.36
2020-10-23,12,4,48.33
2020-10-23,13,4,46.62
2020-10-23,14,4,46.55
2020-10-23,15,4,49.74
2020-10-23,16,4,53.37
2020-10-23,17,4,53.16
2020-10-23,18,4,50.54
2020-10-23,19,4,40.18
2020-10-23,20,4,43.83
2020-10-23,21,4,38.57
2020-10-23,22,4,38.94
2020-10-23,23,4,38.74
2020-10-24,0,5,33.01
2020-10-24,1,5,26.32
2020-10-24,2,5,25.59
2020-10-24,3,5,23.95
2020-10-24,4,5,26.00
2020-10-24,5,5,31.08
2020-10-24,6,5,36.58
2020-10-24,7,5,41.33
2020-10-24,8,5,40.55
2020-10-24,9,5,36.20
2020-10-24,10,5,33.75
2020-10-24,11,5,26.55
2020-10-24,12,5,24.45
2020-10-24,13,5,24.02
2020-10-24,14,5,25.61
2020-10-24,15,5,31.86
2020-10-24,16,5,40.69
2020-10-24,17,5,41.17
2020-10-24,18,5,37.00
2020-10-24,19,5,25.44
2020-10-24,20,5,23.01
2020-10-24,21,5,16.49
2020-10-24,22,5,10.00
2020-10-24,23,5,5.51
2020-10-25,0,6,0.15
2020-10-25,1,6,0.09
2020-10-25,2,6,-0.10
2020-10-25,3,6,-7.72
2020-10-25,4,6,-1.10
2020-10-25,5,6,0.09
2020-10-25,6,6,5.00
2020-10-25,7,6,7.55
2020-10-25,8,6,10.80
2020-10-25,9,6,13.24
2020-10-25,10,6,16.38
2020-10-25,11,6,16.15
2020-10-25,12,6,16.38
2020-10-25,13,6,18.02
2020-10-25,14,6,30.42
2020-10-25,15,6,34.40
2020-10-25,16,6,42.50
2020-10-25,17,6,45.50
2020-10-25,18,6,46.88
2020-10-25,19,6,39.05
2020-10-25,20,6,31.09
2020-10-25,21,6,32.04
2020-10-25,22,6,34.75
2020-10-25,23,6,24.29
2020-10-26,0,0,20.98
2020-10-26,1,0,22.16
2020-10-26,2,0,18.80
2020-10-26,3,0,18.80
2020-10-26,4,0,26.21
2020-10-26,5,0,41.08
2020-10-26,6,0,45.80
2020-10-26,7,0,48.00
2020-10-26,8,0,49.09
2020-10-26,9,0,48.59
2020-10-26,10,0,48.28
2020-10-26,11,0,46.34
2020-10-26,12,0,42.99
2020-10-26,13,0,43.69
2020-10-26,14,0,44.99
2020-10-26,15,0,45.02
2020-10-26,16,0,49.77
2020-10-26,17,0,50.22
2020-10-26,18,0,49.50
2020-10-26,19,0,48.71
2020-10-26,20,0,38.81
2020-10-26,21,0,41.83
2020-10-26,22,0,37.55
2020-10-26,23,0,37.30
2020-10-27,0,1,31.82
2020-10-27,1,1,29.80
2020-10-27,2,1,28.04
2020-10-27,3,1,28.22
2020-10-27,4,1,32.04
2020-10-27,5,1,42.77
2020-10-27,6,1,46.30
2020-10-27,7,1,47.52
2020-10-27,8,1,45.54
2020-10-27,9,1,42.52
2020-10-27,10,1,42.51
2020-10-27,11,1,38.98
2020-10-27,12,1,36.27
2020-10-27,13,1,35.97
2020-10-27,14,1,41.55
2020-10-27,15,1,43.35
2020-10-27,16,1,45.02
2020-10-27,17,1,46.81
2020-10-27,18,1,47.69
2020-10-27,19,1,41.27
2020-10-27,20,1,32.99
2020-10-27,21,1,36.57
2020-10-27,22,1,32.35
2020-10-27,23,1,33.16
2020-10-28,0,2,30.34
2020-10-28,1,2,27.03
2020-10-28,2,2,17.68
2020-10-28,3,2,18.74
2020-10-28,4,2,27.94
2020-10-28,5,2,34.90
2020-10-28,6,2,44.83
2020-10-28,7,2,45.64
2020-10-28,8,2,46.00
2020-10-28,9,2,44.83
2020-10-28,10,2,44.32
2020-10-28,11,2,44.35
2020-10-28,12,2,44.56
2020-10-28,13,2,41.23
2020-10-28,14,2,44.65
2020-10-28,15,2,45.59
2020-10-28,16,2,49.55
2020-10-28,17,2,51.21
2020-10-28,18,2,45.85
2020-10-28,19,2,39.13
2020-10-28,20,2,34.09
2020-10-28,21,2,31.67
2020-10-28,22,2,29.52
2020-10-28,23,2,26.90
2020-10-29,0,3,24.13
2020-10-29,1,3,16.56
2020-10-29,2,3,8.28
2020-10-29,3,3,11.14
2020-10-29,4,3,23.07
2020-10-29,5,3,35.22
2020-10-29,6,3,47.50
2020-10-29,7,3,47.06
2020-10-29,8,3,47.71
2020-10-29,9,3,45.31
2020-10-29,10,3,44.95
2020-10-29,11,3,44.95
2020-10-29,12,3,44.82
2020-10-29,13,3,43.78
2020-10-29,14,3,42.46
2020-10-29,15,3,44.78
2020-10-29,16,3,48.99
2020-10-29,17,3,50.10
2020-10-29,18,3,50.00
2020-10-29,19,3,44.05
2020-10-29,20,3,36.03
2020-10-29,21,3,33.55
2020-10-29,22,3,31.09
2020-10-29,23,3,21.61
2020-10-30,0,4,15.56
2020-10-30,1,4,9.54
2020-10-30,2,4,5.43
2020-10-30,3,4,5.70
2020-10-30,4,4,15.19
2020-10-30,5,4,26.73
2020-10-30,6,4,38.87
2020-10-30,7,4,39.14
2020-10-30,8,4,41.44
2020-10-30,9,4,39.55
2020-10-30,10,4,37.86
2020-10-30,11,4,39.14
2020-10-30,12,4,36.76
2020-10-30,13,4,36.02
2020-10-30,14,4,38.13
2020-10-30,15,4,41.11
2020-10-30,16,4,46.01
2020-10-30,17,4,47.47
2020-10-30,18,4,49.00
2020-10-30,19,4,44.44
2020-10-30,20,4,38.04
2020-10-30,21,4,39.04
2020-10-30,22,4,40.75
2020-10-30,23,4,35.04
2020-10-31,0,5,31.50
2020-10-31,1,5,29.80
2020-10-31,2,5,30.00
2020-10-31,3,5,28.54
2020-10-31,4,5,28.44
2020-10-31,5,5,30.53
2020-10-31,6,5,34.66
2020-10-31,7,5,36.94
2020-10-31,8,5,38.74
2020-10-31,9,5,36.60
2020-10-31,10,5,34.19
2020-10-31,11,5,31.83
2020-10-31,12,5,27.78
2020-10-31,13,5,26.03
2020-10-31,14,5,28.63
2020-10-31,15,5,29.90
2020-10-31,16,5,38.25
2020-10-31,17,5,38.61
2020-10-31,18,5,35.67
2020-10-31,19,5,30.20
2020-10-31,20,5,29.13
2020-10-31,21,5,30.00
2020-10-31,22,5,26.51
2020-10-31,23,5,24.86
2020-11-01,0,6,23.90
2020-11-01,1,6,20.03
2020-11-01,2,6,13.62
2020-11-01,3,6,10.40
2020-11-01,4,6,4.75
2020-11-01,5,6,3.36
2020-11-01,6,6,4.21
2020-11-01,7,6,5.67
2020-11-01,8,6,13.04
2020-11-01,9,6,15.27
2020-11-01,10,6,19.19
2020-11-01,11,6,23.28
2020-11-01,12,6,15.66
2020-11-01,13,6,8.38
2020-11-01,14,6,6.97
2020-11-01,15,6,12.48
2020-11-01,16,6,27.27
2020-11-01,17,6,34.73
2020-11-01,18,6,35.81
2020-11-01,19,6,28.84
2020-11-01,20,6,22.58
2020-11-01,21,6,26.43
2020-11-01,22,6,15.55
2020-11-01,23,6,4.31
2020-11-02,0,0,1.96
2020-11-02,1,0,-0.93
2020-11-02,2,0,-7.97
2020-11-02,3,0,-1.37
2020-11-02,4,0,0.12
2020-11-02,5,0,24.84
2020-11-02,6,0,34.52
2020-11-02,7,0,35.09
2020-11-02,8,0,32.76
2020-11-02,9,0,31.90
2020-11-02,10,0,30.69
2020-11-02,11,0,32.15
2020-11-02,12,0,31.57
2020-11-02,13,0,31.77
2020-11-02,14,0,35.53
2020-11-02,15,0,37.26
2020-11-02,16,0,44.36
2020-11-02,17,0,51.02
2020-11-02,18,0,50.74
2020-11-02,19,0,40.04
2020-11-02,20,0,33.06
2020-11-02,21,0,35.90
2020-11-02,22,0,31.42
2020-11-02,23,0,29.50
2020-11-03,0,1,26.31
2020-11-03,1,1,22.28
2020-11-03,2,1,19.59
2020-11-03,3,1,23.92
2020-11-03,4,1,27.48
2020-11-03,5,1,34.02
2020-11-03,6,1,43.01
2020-11-03,7,1,42.48
2020-11-03,8,1,39.38
2020-11-03,9,1,37.60
2020-11-03,10,1,41.50
2020-11-03,11,1,42.27
2020-11-03,12,1,41.86
2020-11-03,13,1,41.33
2020-11-03,14,1,41.79
2020-11-03,15,1,41.04
2020-11-03,16,1,45.99
2020-11-03,17,1,47.53
2020-11-03,18,1,45.10
2020-11-03,19,1,43.25
2020-11-03,20,1,37.41
2020-11-03,21,1,38.82
2020-11-03,22,1,34.36
2020-11-03,23,1,30.70
2020-11-04,0,2,30.05
2020-11-04,1,2,30.56
2020-11-04,2,2,29.80
2020-11-04,3,2,30.26
2020-11-04,4,2,33.01
2020-11-04,5,2,41.28
2020-11-04,6,2,46.64
2020-11-04,7,2,50.26
2020-11-04,8,2,47.34
2020-11-04,9,2,45.10
2020-11-04,10,2,44.27
2020-11-04,11,2,44.16
2020-11-04,12,2,43.95
2020-11-04,13,2,43.72
2020-11-04,14,2,44.10
2020-11-04,15,2,46.43
2020-11-04,16,2,57.49
2020-11-04,17,2,60.12
2020-11-04,18,2,50.60
2020-11-04,19,2,43.26
2020-11-04,20,2,36.30
2020-11-04,21,2,35.63
2020-11-04,22,2,33.99
2020-11-04,23,2,32.10
2020-11-05,0,3,32.00
2020-11-05,1,3,30.58
2020-11-05,2,3,30.02
2020-11-05,3,3,30.27
2020-11-05,4,3,33.19
2020-11-05,5,3,37.32
2020-11-05,6,3,44.45
2020-11-05,7,3,46.82
2020-11-05,8,3,47.05
2020-11-05,9,3,40.60
2020-11-05,10,3,37.22
2020-11-05,11,3,35.65
2020-11-05,12,3,34.05
2020-11-05,13,3,34.45
2020-11-05,14,3,39.58
2020-11-05,15,3,45.84
2020-11-05,16,3,49.26
2020-11-05,17,3,52.40
2020-11-05,18,3,49.07
2020-11-05,19,3,43.55
2020-11-05,20,3,38.25
2020-11-05,21,3,38.10
2020-11-05,22,3,34.55
2020-11-05,23,3,34.00
2020-11-06,0,4,32.13
2020-11-06,1,4,31.49
2020-11-06,2,4,30.05
2020-11-06,3,4,31.06
2020-11-06,4,4,32.40
2020-11-06,5,4,42.99
2020-11-06,6,4,47.73
2020-11-06,7,4,50.36
2020-11-06,8,4,47.93
2020-11-06,9,4,45.10
2020-11-06,10,4,43.30
2020-11-06,11,4,39.38
2020-11-06,12,4,38.27
2020-11-06,13,4,38.90
2020-11-06,14,4,43.02
2020-11-06,15,4,42.06
2020-11-06,16,4,52.00
2020-11-06,17,4,50.38
2020-11-06,18,4,47.79
2020-11-06,19,4,40.81
2020-11-06,20,4,36.37
2020-11-06,21,4,37.00
2020-11-06,22,4,33.49
2020-11-06,23,4,35.05
2020-11-07,0,5,31.83
2020-11-07,1,5,32.01
2020-11-07,2,5,29.00
2020-11-07,3,5,29.00
2020-11-07,4,5,30.10
2020-11-07,5,5,30.97
2020-11-07,6,5,34.01
2020-11-07,7,5,32.06
2020-11-07,8,5,34.58
2020-11-07,9,5,32.10
2020-11-07,10,5,32.55
2020-11-07,11,5,32.86
2020-11-07,12,5,32.10
2020-11-07,13,5,33.70
2020-11-07,14,5,32.93
2020-11-07,15,5,35.28
2020-11-07,16,5,43.81
2020-11-07,17,5,48.84
2020-11-07,18,5,46.60
2020-11-07,19,5,42.85
2020-11-07,20,5,39.01
2020-11-07,21,5,37.99
2020-11-07,22,5,35.72
2020-11-07,23,5,35.87
2020-11-08,0,6,31.71
2020-11-08,1,6,30.55
2020-11-08,2,6,29.69
2020-11-08,3,6,26.84
2020-11-08,4,6,27.74
2020-11-08,5,6,29.60
2020-11-08,6,6,31.30
2020-11-08,7,6,32.01
2020-11-08,8,6,33.66
2020-11-08,9,6,32.55
